0,0.9369,1.00,62.0000,0,0.9367,1.00,61.0000,0,0.9374,1.00,62.0000
0,0.9335,1.00,66.0000,0,0.9334,1.00,66.0000,0,0.9338,1.00,66.0000
0,0.9417,1.00,58.0000,0,0.9414,1.00,58.0000,0,0.9426,1.00,58.0000
0,0.9410,1.00,56.0000,0,0.9404,1.00,56.0000,0,0.9424,0.99,56.0000
0,0.9259,1.00,73.0000,0,0.9268,1.00,73.0000,0,0.9254,1.00,73.0000
0,0.8974,1.00,102.0000,0,0.8955,1.00,102.0000,0,0.8991,1.00,102.0000
0,0.9012,1.00,98.0000,0,0.9001,1.00,98.0000,0,0.9003,1.00,98.0000
0,0.9374,1.01,61.0000,0,0.9357,1.00,61.0000,0,0.9373,1.00,61.0000
0,0.9379,1.00,62.0000,0,0.9377,1.00,62.0000,0,0.9378,1.00,62.0000
0,0.9001,1.00,99.0000,0,0.9003,1.00,99.0000,0,0.9015,1.00,99.0000
0,0.9330,1.00,67.0000,0,0.9325,1.00,67.0000,0,0.9331,1.00,67.0000
0,0.9287,1.00,71.0000,0,0.9278,1.00,71.0000,0,0.9283,1.00,71.0000
0,0.9202,1.00,79.0000,0,0.9205,1.00,79.0000,0,0.9197,1.00,79.0000
0,0.9370,1.00,63.0000,0,0.9369,1.00,63.0000,0,0.9372,1.00,63.0000
0,0.9153,1.00,84.0000,0,0.9145,1.00,84.0000,0,0.9163,1.00,84.0000
0,0.9430,1.00,57.0000,0,0.9424,1.00,57.0000,0,0.9431,1.00,57.0000
0,0.9474,1.00,52.0000,0,0.9468,1.00,52.0000,0,0.9476,1.00,52.0000
0,0.9476,1.00,52.0000,0,0.9475,1.00,52.0000,0,0.9477,1.00,52.0000
0,0.9461,1.00,53.0000,0,0.9465,1.00,53.0000,0,0.9462,1.00,53.0000
0,0.9471,1.00,50.0000,0,0.9444,1.00,50.0000,0,0.9481,0.99,49.0000
0,0.9410,1.00,59.0000,0,0.9409,1.00,59.0000,0,0.9410,1.00,59.0000
0,0.9442,1.01,53.0000,0,0.9423,1.00,53.0000,0,0.9441,1.01,53.0000
0,0.9312,1.00,67.0000,0,0.9287,1.00,67.0000,0,0.9323,1.00,67.0000
0,0.9286,1.00,71.0000,0,0.9292,1.00,71.0000,0,0.9288,1.00,71.0000
0,0.9311,1.00,69.0000,0,0.9303,1.00,69.0000,0,0.9313,1.00,69.0000
0,0.9309,1.00,69.0000,0,0.9303,1.00,69.0000,0,0.9306,1.00,69.0000
0,0.9376,1.00,62.0000,0,0.9379,1.00,62.0000,0,0.9379,1.00,62.0000
0,0.9227,1.00,77.0000,0,0.9225,1.00,77.0000,0,0.9228,1.00,77.0000
